iperm,date_announce
24046,24 Dec 1996
24046,9 Jan 1997
24046,25 Feb 1997
24046,9 Apr 1997
24046,28 Apr 1997
24046,28 Apr 1997
24046,11 Jun 1997
24046,23 Jun 1997
24046,1 Jul 1997
24046,23 Oct 1997
24046,30 Dec 1997
24046,30 Dec 1997
24046,28 Jan 1998
24046,26 Mar 1998
24046,26 Mar 1998
24046,20 Apr 1998
24046,5 May 1998
24046,2 Jun 1998
24046,2 Jun 1998
24046,2 Jun 1998
24046,16 Jun 1998
24046,10 Sep 1998
24046,7 Oct 1998
24046,3 Jun 1999
24046,4 Aug 1999
24046,4 Aug 1999
24046,4 Aug 1999
24046,4 Aug 1999
24046,4 Aug 1999
24046,9 Aug 1999
24046,19 Aug 1999
24046,19 Aug 1999
24046,19 Aug 1999
24046,19 Aug 1999
24046,19 Aug 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,2 Sep 1999
24046,4 Oct 1999
24046,29 Feb 2000
24046,8 May 2000
24046,18 May 2000
24046,12 Jun 2000
24046,6 Jul 2000
24046,17 Jul 2000
24046,21 Jul 2000
24046,25 Jul 2000
24046,25 Aug 2000
24046,25 Aug 2000
24046,4 Oct 2000
24046,4 Oct 2000
24046,5 Oct 2000
24046,7 Feb 2001
24046,8 Feb 2001
24046,22 Jun 2001
24046,8 Oct 2001
24046,2 Aug 2002
24046,13 Oct 2003
24046,30 Mar 2004
24046,21 Jul 2004
24046,1 Feb 2005
24053,21 Oct 2005
24062,2 Oct 1985
24062,28 Oct 1987
24062,18 Aug 1995
24096,23 Apr 1999
24096,15 Jun 1999
24096,30 Jun 1999
24096,10 Nov 1999
24096,20 Feb 2001
24097,24 Feb 2004
24097,20 Jun 2005
24097,19 Sep 2005
24109,7 Dec 1989
24109,21 Feb 1990
24109,12 Feb 1997
24109,22 Dec 1997
24109,19 Oct 2001
24109,28 Dec 2001
24109,28 Apr 2004
24109,2 Mar 2005
24109,9 Mar 2005
24117,31 Oct 1989
24117,31 Oct 1989
24126,18 Nov 1987
24126,22 Jun 1992
24126,23 Oct 1992
24126,22 Jun 1993
24134,30 Sep 1983
24141,23 Jan 1984
24141,2 Jul 1984
24141,24 Sep 1984
24184,29 Jul 1999
24193,5 Jul 1989
24193,17 Aug 1989
24193,29 Jan 1990
24193,19 May 1998
24193,23 Dec 1998
24193,22 Apr 1999
24193,9 Dec 2005
24205,13 Mar 1985
24205,25 Oct 1985
24205,21 Jul 1988
24205,24 Jul 1992
24205,2 Oct 1992
24205,9 May 1994
24205,18 Feb 1997
24205,31 Jul 2000
24205,31 Jul 2000
24205,15 Apr 2002
24205,11 Sep 2003
24205,28 Mar 2005
24205,5 Jul 2005
24205,18 Dec 2005
24214,29 Dec 1981
24221,11 Dec 2000
24221,12 Dec 2000
24221,11 Jun 2002
24221,2 Jan 2003
24221,22 Oct 2003
24221,22 Oct 2003
24221,1 Jun 2005
24248,17 May 2001
24256,10 Nov 1992
24256,28 Feb 1997
24256,28 Oct 1998
24256,12 Jan 2000
24264,31 Dec 2000
24264,5 Mar 2003
24265,14 Mar 1991
24272,21 Jul 2005
24273,28 Aug 1984
24301,15 Feb 1991
24301,27 Oct 1994
24302,5 Mar 1984
24302,12 Mar 1984
24302,31 Jan 1986
24302,30 Sep 1988
24328,4 Oct 1988
24328,22 Mar 1990
24328,1 Jul 1991
24328,22 Jun 1995
24328,30 Aug 1995
24328,23 Oct 1995
24328,9 Apr 1996
24328,3 Oct 1996
24328,2 Jan 1997
24328,27 Jan 1997
24328,4 Feb 1997
24328,19 May 1997
24328,6 Oct 1998
24328,3 Jun 1999
24328,3 Jan 2000
24328,28 Jan 2000
24352,26 Oct 1987
24360,26 Aug 1999
24360,4 Nov 1999
24360,30 Jul 2003
24360,24 May 2004
24416,7 Oct 1985
24416,6 Sep 1991
24432,21 Apr 2004
24440,18 Nov 1998
24440,3 Dec 1998
24440,23 Dec 1998
24441,5 Aug 1987
24441,28 Oct 1987
24441,3 Sep 1991
24441,15 Jun 1992
24441,15 Jun 1992
24441,19 Apr 1995
24441,13 May 1999
24459,21 Oct 1987
24459,20 Sep 1988
24459,15 Aug 1989
24459,29 Aug 1989
24459,22 Apr 1993
24459,28 Oct 1994
24459,7 Dec 1994
24459,10 Feb 1997
24459,21 Aug 1997
24459,9 Feb 1998
24459,9 May 2000
24459,11 Jan 2001
24459,8 Feb 2001
24459,20 Mar 2001
24459,9 Apr 2001
24459,18 Apr 2001
24459,22 Apr 2002
24459,27 Jun 2002
24459,11 Nov 2002
24459,17 Dec 2002
24459,3 Feb 2003
24459,25 Aug 2003
24459,13 Apr 2004
24459,21 May 2004
24459,4 Oct 2004
24459,30 Nov 2004
24459,14 Dec 2004
24459,18 Apr 2005
24459,12 May 2005
24459,1 Sep 2005
24459,12 Sep 2005
24467,29 Jan 1988
24467,28 Nov 1990
24467,4 Aug 1998
24468,14 Dec 1982
24468,23 Feb 1984
24476,20 Aug 1982
24476,8 Mar 1990
24476,1 Feb 1993
24476,11 Apr 1994
24476,28 Mar 1995
24476,4 Oct 1995
24476,2 Nov 1998
24476,27 Nov 2000
24476,3 Apr 2001
24476,9 Dec 2002
24476,20 Sep 2005
24476,2 Nov 2005
24491,30 Jun 1985
24539,22 Apr 1982
24539,4 Oct 1982
24539,15 Jul 1983
24539,20 Dec 1984
24539,17 Jan 1985
24539,13 Mar 1985
24539,11 Sep 1985
24539,22 Nov 1985
24539,29 May 1986
24539,13 Jun 1986
24539,11 Aug 1986
24539,10 Sep 1986
24539,25 Sep 1986
24539,25 Sep 1986
24539,15 Oct 1986
24539,28 Nov 1986
24539,5 Jan 1987
24539,18 Aug 1987
24539,19 Nov 1987
24539,1 Feb 1988
24539,7 Oct 1988
24539,8 May 1989
24539,9 Apr 1992
24539,21 Jan 1993
24539,18 May 1993
24539,1 Jul 1993
24539,5 Aug 1993
24539,5 Oct 1993
24539,29 Aug 1994
24539,2 Nov 1994
24539,17 Mar 1998
24540,3 Jan 1989
24540,1 Oct 1990
24540,31 Dec 1990
24540,11 Jan 1991
24540,30 Sep 1991
24540,24 Sep 1992
24540,15 Oct 1992
24540,18 Apr 1994
24540,9 May 1994
24540,29 Nov 1994
24540,21 May 1996
24555,6 Oct 1982
24556,19 Jun 1984
24556,26 Sep 1985
24556,24 Jul 1989
24556,9 Apr 1990
24556,17 Feb 1993
24556,19 Aug 1993
24556,23 Feb 1994
24556,28 Nov 1994
24556,27 Jun 1995
24556,31 Jan 1996
24556,29 May 1996
24556,11 Jul 1996
24556,4 Dec 1997
24563,12 Feb 1988
24563,6 Jul 1988
24563,6 Jul 1988
24563,22 Mar 1989
24563,22 Jan 1993
24563,9 May 1995
24563,15 Apr 1996
24563,15 Apr 1996
24563,25 Aug 1997
24563,16 Nov 1999
24563,13 Mar 2000
24563,24 Apr 2002
24563,26 Apr 2004
24563,25 Oct 2004
24571,28 May 1982
24571,28 May 1985
24572,23 Aug 1983
24572,28 Aug 1996
24572,24 Nov 1998
24572,5 Sep 2000
24572,10 Oct 2003
24600,20 Jul 1989
24600,31 Oct 1989
24628,8 Jun 1983
24628,13 Apr 1984
24628,29 Sep 1991
24628,30 Apr 1992
24628,12 Jun 1992
24628,1 Apr 1993
24628,26 Jul 1993
24628,30 Jul 1993
24628,21 Apr 1994
24628,21 Apr 1994
24628,18 May 1994
24628,20 May 1994
24628,16 Mar 1995
24628,4 Apr 1995
24628,2 Aug 1995
24628,21 Nov 1995
24628,21 Dec 1995
24628,22 Dec 1995
24628,23 Jul 1996
24628,5 Aug 1996
24628,12 Sep 1996
24628,24 Sep 1996
24628,30 Dec 1996
24628,18 Feb 1997
24628,20 Feb 1997
24628,25 Feb 1997
24628,9 May 1997
24628,23 Jun 1997
24628,9 Jul 1997
24628,23 Jul 1997
24628,9 Sep 1997
24628,9 Sep 1997
24628,10 Sep 1997
24628,26 Feb 1998
24628,27 Mar 1998
24628,24 Apr 1998
24628,5 May 1998
24628,25 May 1998
24628,6 Aug 1998
24628,19 Aug 1998
24628,25 Sep 1998
24628,15 Sep 2000
24628,18 Jun 2001
24628,18 Jun 2001
24628,18 Jun 2001
24628,3 Dec 2001
24628,28 May 2002
24628,26 Jun 2003
24628,22 Dec 2003
24628,28 Sep 2004
24628,18 Jan 2005
24628,24 Jun 2005
24635,6 Jul 1987
24643,8 Jan 1999
24643,26 Feb 1999
24643,2 Aug 1999
24643,11 Aug 1999
24643,23 Aug 1999
24643,7 Jan 2000
24643,1 Feb 2000
24643,10 Mar 2000
24643,14 Mar 2000
24643,14 Mar 2000
24643,29 Aug 2000
24643,20 Nov 2000
24643,8 Mar 2001
24643,13 Jul 2001
24643,18 Mar 2002
24643,17 Jul 2002
24643,4 Jan 2005
24678,7 Jun 1982
24678,4 Aug 1983
24678,31 Jul 1984
24678,26 Nov 1985
24678,27 Oct 1987
24678,23 Feb 1988
24678,21 Apr 1993
24678,9 Jun 1993
24678,11 Aug 1993
24678,1 Oct 1993
24678,23 May 1996
24678,4 May 1998
24678,26 Jan 1999
24687,27 Feb 1990
24715,18 Apr 1990
24715,3 May 1991
24716,12 Jul 1983
24731,11 Feb 1991
24731,11 Jun 1992
24766,22 Oct 1987
24766,21 May 1992
24766,28 Oct 1992
24766,30 Dec 1992
24766,10 Mar 1994
24766,12 Jul 1994
24766,31 Aug 1994
24766,4 Nov 1994
24766,3 Jan 1996
24766,5 May 1997
24766,7 Aug 1998
24766,11 Mar 1999
24766,19 Mar 1999
24766,19 May 1999
24766,27 May 1999
24766,12 Jun 2000
24766,6 Sep 2000
24766,18 Sep 2000
24766,21 Dec 2000
24766,20 Apr 2001
24766,8 May 2001
24766,22 Feb 2002
24766,18 Dec 2002
24766,24 Jul 2003
24766,20 Aug 2003
24766,27 Oct 2004
24766,18 Feb 2005
24766,30 Sep 2005
24766,7 Nov 2005
24767,30 Sep 1981
24767,17 Dec 1981
24767,2 Sep 1982
24767,9 May 1984
24803,6 May 1981
24803,30 Nov 1981
24803,4 Oct 1989
24803,31 Dec 1990
24803,16 Feb 1995
24803,15 Mar 1996
24803,15 Mar 1996
24803,6 May 1996
24803,6 Oct 1999
24803,2 Jun 2000
24803,30 Oct 2000
24811,9 Jan 1997
24811,31 Mar 1997
24811,28 May 1997
24811,29 Jul 1997
24811,3 Nov 1999
24811,4 Apr 2000
24811,4 Dec 2001
24811,31 Oct 2002
24811,28 Sep 2005
24897,29 Mar 1982
24897,27 Dec 1982
24897,20 Sep 1983
24897,23 Mar 1984
24897,26 Oct 1984
24897,26 Nov 1986
24897,10 Jul 1987
24897,27 Oct 1987
24897,23 Dec 1987
24897,30 Jan 1989
24898,25 Oct 1983
24898,7 Dec 1983
24898,26 Mar 1990
24918,26 Jul 1984
24918,7 Jun 1985
24918,26 Jul 1996
24918,1 Oct 1997
24926,24 Sep 1982
24926,24 Sep 1982
24926,26 Apr 1985
24926,26 Apr 1985
24935,11 Nov 1982
24935,22 Oct 1987
24935,20 Oct 1989
24935,9 May 1994
24935,24 Jan 1996
24935,22 Mar 1996
24942,18 Dec 1984
24942,22 Oct 1987
24942,24 Aug 1988
24942,21 Nov 1989
24942,17 Jan 1992
24942,27 May 1992
24942,25 Sep 1992
24942,23 Nov 1992
24942,8 Dec 1992
24942,20 Jan 1993
24942,19 Apr 1993
24942,24 Feb 1994
24942,8 Sep 1994
24942,30 Sep 1994
24942,21 Feb 1995
24942,3 Apr 1995
24942,16 Aug 1995
24942,11 Dec 1995
24942,29 Jul 1996
24942,6 Jan 1997
24942,16 Jan 1997
24942,21 Jul 1998
24942,20 Dec 2002
24942,20 Dec 2002
24942,6 Oct 2004
24942,22 Aug 2005
24951,10 Jan 1986
24951,15 Jul 1992
24951,19 Feb 1993
24951,14 Jan 1994
24951,11 Aug 1994
24951,7 Oct 1996
24951,7 May 1997
24951,13 Oct 1998
24951,16 Sep 1999
24951,12 Dec 2000
24969,13 May 1999
24969,29 Jul 2004
24985,5 Apr 1999
24985,29 Apr 2002
24985,6 Oct 2003
24985,5 Dec 2003
24985,3 Feb 2004
24985,16 Dec 2005
25013,19 Feb 1981
25013,29 Apr 1982
25013,27 Apr 1983
25013,28 Jan 1986
25013,3 Mar 1986
25013,25 Sep 1990
25013,1 Oct 1991
25013,12 Feb 1993
25013,27 Sep 1994
25013,27 Jun 1995
25013,12 Dec 1995
25013,2 Jan 1996
25013,25 Sep 1996
25013,19 May 1997
25013,7 Oct 1997
25013,3 Nov 1998
25013,7 Apr 1999
25013,1 Oct 1999
25013,29 Mar 2000
25013,20 Jan 2005
25049,16 Feb 1993
25072,15 Nov 2005
25073,17 Aug 1982
25073,11 Oct 1990
25073,13 Feb 1996
25073,16 Feb 1996
25073,6 Jun 2003
25080,24 Mar 1982
25080,2 Feb 1998
25080,2 Feb 1998
25081,22 Sep 1982
25081,18 Mar 1983
25081,26 Apr 1983
25081,8 Jun 1983
25081,16 Nov 1984
25081,18 Jan 1985
25081,20 Aug 1986
25081,27 Oct 1987
25081,1 Mar 1988
25081,25 Jul 1988
25081,20 Jun 1989
25081,20 Sep 1989
25081,2 Apr 1990
25081,7 Sep 1990
25081,28 Oct 1991
25081,17 Jul 1992
25081,18 Sep 1992
25081,24 Sep 1992
25081,5 Nov 1992
25081,11 Jan 1993
25081,9 Sep 1993
25081,10 Nov 1993
25081,5 Apr 1994
25081,23 May 1994
25081,5 Oct 1994
25081,20 Jan 1995
25081,3 May 1995
25081,26 Jun 1995
25081,28 Jun 1995
25081,19 Mar 1996
25081,30 Aug 1996
25081,18 Jul 1997
25081,1 Nov 2000
25081,17 Aug 2001
25081,26 Jul 2005
25099,10 Jul 1997
25099,6 Jul 1998
25099,7 Jul 1998
25099,30 Sep 1998
25099,24 May 1999
25099,30 May 2000
25099,25 Aug 2000
25099,24 Sep 2001
25099,2 Jun 2003
25099,21 Sep 2005
25137,15 Feb 1990
25137,11 Jun 1992
25137,22 Feb 1993
25145,24 Jan 1984
25145,9 May 1986
25153,30 May 1991
25160,6 Sep 1983
25160,18 Jan 1984
25160,23 Oct 1984
25160,7 Feb 1985
25160,26 Aug 1986
25160,16 Jul 1987
25160,23 Jun 1988
25196,23 Nov 1982
25196,14 Jun 1984
25196,25 Jul 1984
25208,14 Oct 1996
25208,11 Mar 1997
25216,9 Feb 1984
25216,21 Nov 1984
25216,22 Nov 1984
25216,22 Nov 1984
25217,6 Jan 1989
25217,5 Sep 1989
25217,13 Nov 1989
25217,29 Aug 1990
25217,9 Dec 1991
25217,31 Dec 1991
25217,10 Mar 1995
25217,28 Jun 1996
25217,12 Jul 1996
25217,10 Feb 1999
25232,5 Apr 2000
25232,20 Sep 2001
25232,30 May 2002
25232,16 Oct 2002
25232,9 Jan 2003
25232,7 Aug 2003
25232,26 Feb 2004
25232,16 Sep 2004
25232,20 Jan 2005
25232,9 May 2005
25232,9 May 2005
25232,9 May 2005
25260,17 Nov 1986
25260,14 Jan 1987
25260,13 Nov 1989
25260,1 Oct 1992
25260,26 Apr 1993
25283,15 Jul 1983
25283,24 Mar 1992
25283,16 Nov 1994
25283,5 Jun 1995
25291,25 Mar 1982
25291,25 Oct 1982
25291,10 Nov 1982
25291,17 Mar 1983
25291,14 Jun 1983
25291,17 Aug 1983
25304,28 Aug 1981
25304,2 Aug 1982
25304,4 Aug 1983
25304,11 Aug 1983
25304,3 Jan 1984
25304,27 Jan 1984
25304,28 Mar 1985
25304,9 Apr 1985
25304,11 Apr 1986
25304,19 Nov 1986
25304,8 Feb 1989
25304,20 Mar 1990
25304,8 Mar 1991
25304,22 Apr 1991
25304,28 Jan 1992
25304,30 Jan 1992
25304,5 Jan 1993
25304,6 Feb 1995
25304,7 Nov 1995
25304,12 Dec 1995
25304,1 Feb 1996
25304,19 Dec 1997
25304,7 Jan 1998
25304,2 Feb 1998
25304,17 Feb 1998
25304,24 Jul 1998
25304,10 Sep 1998
25304,27 Jan 1999
25304,11 Apr 2000
25304,29 Jun 2003
25312,21 Oct 1986
25312,21 May 1990
25320,11 Sep 1981
25320,25 Mar 1982
25320,25 Jun 1982
25320,28 Apr 1983
25320,10 May 1983
25320,27 Feb 1984
25320,22 Oct 1987
25320,5 Jan 1988
25320,12 Jan 1988
25320,24 Mar 1988
25320,15 Feb 1991
25320,26 Sep 1991
25320,21 Oct 1991
25320,28 Jul 1994
25320,8 Aug 1994
25320,8 Aug 1994
25320,28 Nov 1994
25320,5 Sep 1996
25320,5 Sep 1996
25320,2 Jun 1998
25320,26 Jun 1998
25320,23 Nov 2005
25348,13 Nov 2003
25356,29 Nov 1982
25371,5 Jun 1981
25371,12 Nov 1984
25371,7 Mar 1985
25371,29 Dec 1986
25371,26 Oct 1987
25371,26 Oct 1987
25371,30 Dec 1988
25371,16 Aug 1989
25371,13 Aug 1990
25399,17 Dec 1996
25399,3 Feb 2000
25399,12 Feb 2001
25399,16 Jan 2004
25401,2 May 1983
25401,27 Feb 1984
25401,18 Apr 1984
25419,2 Apr 1984
25419,11 Jan 1985
25419,3 Feb 1986
25419,29 Feb 1988
25419,18 Aug 1988
25419,13 Sep 1988
25419,13 Dec 1994
25419,1 Mar 1999
25419,15 Feb 2001
25419,17 Jul 2005
25452,16 Sep 1983
25452,20 May 1988
25452,16 Dec 1991
25452,15 Dec 1993
25452,27 Nov 1995
25452,5 Aug 1996
25452,18 Mar 1998
25452,10 Aug 1998
25452,10 Dec 1998
25452,18 Mar 1999
25452,22 Mar 2002
25452,16 Feb 2004
25487,27 Jan 1998
25487,13 Apr 1998
25487,13 Oct 1998
25487,16 Dec 1998
25487,16 Jun 1999
25487,20 Oct 1999
25487,15 Aug 2000
25487,3 Nov 2000
25487,16 Nov 2000
25487,18 Dec 2000
25487,11 Jun 2001
25487,18 Jun 2001
25487,13 Aug 2001
25487,17 Dec 2001
25487,1 Mar 2002
25487,1 Apr 2002
25487,17 Apr 2002
25487,12 Aug 2002
25487,12 Aug 2002
25487,22 Aug 2002
25487,22 Oct 2002
25487,6 Feb 2003
25487,2 Apr 2003
25487,4 Apr 2003
25487,2 Sep 2003
25487,30 Jan 2004
25487,17 Feb 2004
25487,29 Sep 2004
25487,28 Oct 2005
25508,7 Nov 1988
25508,10 Apr 1989
25508,20 Nov 1996
25559,1 Jun 1990
25559,30 Sep 1991
25559,5 Mar 1992
25559,2 Oct 1995
25567,14 Aug 1986
25567,16 Nov 1987
25574,9 Jul 1982
25574,29 Nov 1983
25582,22 Jul 1983
25582,28 Nov 1984
25582,12 Aug 1986
25582,10 Nov 1987
25582,15 Aug 1988
25582,15 Aug 1988
25582,1 Sep 1988
25582,16 May 1989
25582,26 May 1989
25582,5 Jul 1989
25582,7 Aug 1990
25582,19 Jun 1991
25582,24 Jul 1991
25582,30 Sep 1991
25582,7 Sep 1993
25582,31 Mar 1994
25582,24 Feb 1995
25582,1 Aug 1995
25582,11 Oct 1995
25582,26 Nov 1996
25582,7 Apr 1997
25582,31 Aug 1998
25582,16 Nov 1998
25582,22 Feb 1999
25582,9 Jun 1999
25582,3 Aug 1999
25582,1 Nov 1999
25582,30 Nov 1999
25582,31 Mar 2000
25582,21 Apr 2000
25582,3 Apr 2001
25582,18 Apr 2002
25582,7 Jun 2004
25582,5 Oct 2004
25583,30 Mar 1983
25583,22 Sep 1983
25583,10 Dec 1986
25583,9 Sep 1991
25583,28 Oct 1992
25583,26 Oct 1994
25583,7 Feb 1996
25583,18 Nov 1996
25590,18 Apr 1990
25590,12 Mar 1999
25590,3 Oct 2002
25604,10 Nov 1987
25612,27 Jan 1989
25612,28 Feb 1991
25612,3 Apr 1996
25612,17 Mar 1998
25612,20 Apr 1998
25612,14 Oct 1998
25612,4 Nov 1999
25647,18 Aug 1982
25647,28 Apr 1983
25647,17 Apr 1984
25655,17 Aug 1984
25698,15 Apr 1983
25698,27 Nov 1984
25718,10 Dec 1985
25718,5 Nov 1986
25718,28 Oct 1987
25718,30 Oct 1989
25727,9 Jul 1982
25727,24 Apr 1985
25727,22 May 1986
25769,2 Feb 1982
25769,19 May 1982
25769,8 May 1985
25769,25 Jul 1985
25769,29 Oct 1987
25769,7 Oct 1988
25769,11 Dec 1989
25769,26 Mar 1991
25769,7 May 1991
25769,26 Dec 1991
25769,12 Sep 1995
25769,14 Jul 1998
25769,15 Oct 1998
25769,9 Mar 1999
25769,15 Feb 2000
25769,21 Aug 2000
25769,14 May 2001
25769,7 Apr 2004
25769,8 Mar 2005
25769,15 Apr 2005
25770,19 Apr 1982
25770,18 Apr 1983
25770,16 May 1983
25770,16 Sep 1983
25770,28 Oct 1983
25770,1 Nov 1984
25778,15 Aug 2006
25778,15 Aug 2006
25778,27 Sep 2006
25786,23 May 1996
25786,16 Sep 1998
25786,22 Dec 2004
25794,9 Aug 1983
25794,12 Oct 1983
25823,29 Aug 1990
25823,30 May 1997
25882,2 Sep 1982
25882,23 Dec 1985
25882,28 Oct 1987
25902,17 Dec 1980
25910,7 Jul 1982
25910,24 Oct 1983
25910,31 Jul 1984
25910,13 Aug 1985
25910,18 Mar 1986
25910,3 Oct 1986
25910,29 Dec 1989
25910,28 May 1992
25910,9 Mar 1993
25937,4 Nov 1981
25937,25 May 1982
25937,23 Jul 1982
25937,12 Aug 1982
25937,3 Dec 1982
25937,3 Jan 1983
25937,21 Jun 1983
25937,7 Feb 1984
25937,27 Oct 1987
25937,6 Jun 1988
25937,6 Sep 1988
25937,4 Jan 1989
25937,27 Feb 1989
25937,20 Apr 1989
25937,27 May 1994
25938,19 Dec 1983
25938,25 May 1984
25938,28 Jul 1992
25938,6 Dec 1994
25938,19 Jun 1995
25938,4 Dec 1995
25938,2 Apr 1996
25953,3 Sep 1981
25953,5 Oct 1982
25953,3 Aug 1983
25953,5 Aug 1983
25953,26 Jun 1984
25953,16 Dec 1986
25953,21 Aug 1987
25953,28 Aug 1987
25953,28 Oct 1987
25953,21 Jun 1988
25953,7 Aug 1989
25953,21 Nov 1990
25953,27 Mar 1992
25953,7 Aug 1992
25953,23 Aug 1993
25953,2 Nov 1993
25953,22 Jun 1994
25953,1 May 1995
25953,29 Feb 1996
25953,25 Nov 1996
25953,18 Feb 1997
25953,2 Jul 1998
25953,12 May 1999
25953,25 Sep 1999
25953,24 May 2000
25953,8 Nov 2000
25953,31 May 2001
25953,30 Sep 2002
25953,2 Dec 2003
25953,5 Aug 2005
25953,22 Aug 2005
25961,28 Nov 1995
25961,30 Nov 1995
25961,22 Dec 1995
25961,18 May 1999
25989,30 Apr 2001
25989,11 May 2001
25989,19 Sep 2001
25989,16 Apr 2003
26009,27 Jul 1998
26009,14 Aug 2000
26009,12 Feb 2001
26025,9 Nov 1983
26025,28 Oct 1987
26060,21 Nov 1990
26060,30 Nov 1990
26068,4 Jun 1984
26068,3 Jul 1984
26075,27 Apr 1989
26075,9 Aug 1989
26075,28 Sep 1989
26075,27 Jul 1990
26075,6 Sep 1990
26075,17 Sep 1990
26075,28 Jul 1994
26075,22 Dec 1997
26075,19 Oct 1998
26075,15 Jul 1999
26084,24 Mar 1983
26084,14 Jul 1983
26084,16 Nov 1983
26084,3 Feb 1984
26084,25 Sep 1984
26084,22 Jan 1987
26084,22 Jan 1987
26084,12 Jan 1988
26084,16 Oct 1989
26084,13 Sep 1990
26084,25 Feb 1994
26084,7 Dec 1994
26084,7 Dec 1994
26084,29 Jan 1999
26084,12 May 2005
26105,4 Dec 1998
26105,22 Feb 2000
26112,25 Mar 1986
26112,23 May 1986
26112,7 Jul 1986
26112,29 Jul 1986
26112,18 Aug 1986
26112,26 Aug 1986
26112,9 Sep 1986
26112,30 Jan 1987
26112,25 Jan 1988
26112,18 Aug 1988
26112,10 Jul 1989
26112,30 Sep 1990
26112,9 Oct 1990
26112,1 Nov 1990
26112,10 Jan 1991
26112,31 Jan 1991
26112,5 Feb 1991
26112,5 Feb 1991
26112,5 Feb 1991
26112,5 Feb 1991
26112,5 Feb 1991
26112,8 Feb 1991
26112,23 Apr 1991
26112,23 Apr 1991
26112,9 Dec 1991
26112,25 Apr 1996
26112,26 Jun 1996
26112,4 Dec 1996
26112,26 Jan 1998
26112,14 Jul 1998
26112,16 Feb 1999
26112,18 Oct 1999
26112,15 May 2001
26120,22 Dec 1982
26163,18 Dec 1986
26163,23 Mar 1987
26163,14 Sep 1994
26201,22 Nov 1982
26201,18 May 1983
26201,20 Oct 1998
26201,30 May 2000
26201,6 Mar 2001
26201,31 Jul 2002
26227,3 May 1982
26252,1 Dec 1983
26252,30 Oct 1984
26252,24 Apr 1989
26252,8 May 1989
26252,4 Mar 1992
26252,9 Feb 1993
26252,31 Aug 1993
26252,23 Jun 1994
26252,21 Oct 1994
26252,22 Dec 1997
26252,6 Jan 1998
26252,5 Feb 1998
26252,28 Jul 1998
26252,23 Sep 1998
26252,11 Feb 1999
26252,10 May 1999
26252,18 Oct 1999
26252,9 Jul 2003
26252,12 Sep 2003
26252,13 Apr 2005
26279,11 Nov 1983
26279,4 Apr 1985
26279,28 Oct 1987
26279,16 Mar 1990
26279,11 Mar 1991
26279,9 Sep 1998
26286,12 Jul 1989
26294,3 Mar 1982
26294,14 Jan 1983
26294,7 Apr 1983
26294,4 May 1983
26294,22 Nov 1983
26294,12 Mar 1984
26294,30 Apr 1984
26294,6 Jun 1984
26294,16 Aug 1984
26294,27 May 1985
26294,13 Nov 1986
26294,6 Apr 1987
26294,8 May 1987
26294,17 Aug 1987
26294,7 Dec 1989
26294,22 Mar 1990
26294,29 Aug 1990
26294,7 Nov 1990
26294,1 Apr 1991
26294,18 Apr 1991
26294,3 Feb 1993
26294,3 Feb 1993
26294,9 Mar 1993
26294,25 Jul 1994
26294,18 Aug 1994
26294,8 Feb 1995
26294,13 Jun 1995
26294,25 Sep 1995
26294,13 Dec 1995
26294,5 Jan 1996
26294,8 Feb 1996
26294,20 Jun 1996
26294,16 Jan 1997
26294,8 Dec 1997
26294,6 May 1999
26294,6 May 1999
26316,10 Oct 1983
26331,7 Oct 1983
26331,18 Nov 1983
26331,30 May 1984
26331,29 Nov 1985
26331,17 Jun 1986
26331,10 Nov 1987
26331,15 Jan 1996
26331,15 Jan 1996
26331,18 Jul 1996
26331,4 Dec 1996
26331,30 Mar 1998
26331,23 Apr 1998
26331,12 Aug 1998
26332,9 Oct 1997
26332,23 Nov 1998
26332,10 Nov 1999
26332,6 Dec 1999
26332,13 Apr 2000
26332,2 Oct 2000
26332,18 Dec 2001
26332,5 Mar 2002
26332,5 Aug 2002
26332,13 Sep 2002
26332,29 Nov 2002
26374,16 Sep 1985
26374,3 Apr 1989
26374,30 Apr 1990
26374,30 Aug 1990
26374,1 Jan 1991
26374,17 May 1991
26374,6 May 1996
26374,31 Oct 1997
26382,24 Jul 2002
26382,18 Aug 2004
26382,20 Jun 2005
26382,15 Nov 2005
26390,24 Nov 1981
26390,3 Dec 1981
26390,15 Mar 1982
26390,2 May 1984
26390,16 Aug 1984
26390,13 Sep 1984
26390,26 Nov 1986
26390,24 Aug 1987
26390,28 Oct 1987
26390,24 Mar 1988
26390,1 Apr 1988
26390,19 May 1988
26390,1 Aug 1988
26390,6 Sep 1988
26403,17 May 1984
26403,6 Jun 1984
26403,11 Jun 1984
26403,28 Nov 1984
26403,28 Nov 1984
26403,11 Nov 1986
26403,9 Mar 1987
26403,9 Mar 1987
26403,9 Dec 1987
26403,25 Feb 1988
26403,29 Mar 1988
26403,8 Apr 1988
26403,16 Jun 1989
26403,28 Aug 1989
26403,24 Dec 1990
26403,23 Jan 1991
26403,4 Mar 1991
26403,5 Sep 1991
26403,20 Dec 1991
26403,16 Jan 1992
26403,11 Feb 1992
26403,23 Mar 1993
26403,30 Apr 1993
26403,25 Jul 1994
